customer_id,name,gender,age,city,state,signup_date
CUST_005238,Julie Perez,Female,36.0,Detroit,MI,2023-05-08
CUST_005239,Judith Allen,Female,53.0,Chicago,IL,2022-09-11
CUST_005240,Brian Davis,Male,46.0,Phoenix,AZ,2024-03-27
CUST_005241,Ruth Cruz,Female,34.0,Houston,TX,2023-12-14
CUST_005242,Martha Kelly,Female,63.0,Houston,TX,2023-09-25
CUST_005243,Jessica Johnson,Female,33.0,Austin,TX,2022-12-14
CUST_005244,Judy Young,Female,18.0,Austin,TX,2022-03-21
CUST_005245,Kathryn Adams,Female,44.0,Austin,TX,2023-08-19
CUST_005246,Bryan Garcia,M,18.0,New York,NY,2022-01-26
CUST_005247,Martha Garcia,Female,28.0,Charlotte,NC,2023-02-25
CUST_005248,Stephanie Cox,Female,46.0,Denver,CO,2022-02-28
CUST_005249,Heather Clark,Female,33.0,Minneapolis,MN,2023-05-29
CUST_005250,Charles Murphy,Male,46.0,Los Angeles,CA,2023-05-29
CUST_005251,Andrea Lee,Female,24.0,Portland,OR,2023-05-07
CUST_005252,Margaret Bailey,Female,49.0,Denver,CO,2023-09-21
CUST_005253,Madison Ward,Female,18.0,San Antonio,TX,2022-08-24
CUST_005254,Joshua Kim,Male,55.0,New York,NY,2022-09-06
CUST_005255,Matthew Collins,male,33.0,Chicago,IL,2023-02-04
CUST_005256,David Moore,Male,58.0,Miami,FL,2023-09-12
CUST_005257,Douglas Baker,Male,28.0,Phoenix,AZ,2022-05-07
CUST_005258,Ashley Moore,Female,63.0,Seattle,WA,2024-01-16
CUST_005259,Kimberly Harris,Female,27.0,Denver,CO,2022-09-15
CUST_005260,Sandra Kelly,Female,18.0,Boston,MA,2022-05-18
CUST_005261,Timothy Harris,Male,39.0,Phoenix,AZ,2023-06-28
CUST_005262,Jesse Moore,Male,54.0,Detroit,MI,2022-10-06
CUST_005263,Katherine Jackson,Female,48.0,Chicago,IL,2023-01-29
CUST_005264,Kenneth Roberts,Male,,Miami,FL,2022-03-09
CUST_005265,Sandra Adams,Female,49.0,Phoenix,AZ,2023-03-16
CUST_005266,Patricia Nelson,Female,28.0,Chicago,IL,2022-10-31
CUST_005267,Amy Hill,Female,48.0,Houston,TX,2022-06-29
CUST_005268,Thomas Walker,Male,40.0,Atlanta,GA,2023-01-10
CUST_005269,Robert Mendoza,Male,30.0,Austin,TX,2023-10-30
CUST_005270,Sarah Gonzalez,Female,41.0,Los Angeles,CA,2023-10-25
CUST_005271,Ronald Gray,Male,38.0,Los Angeles,CA,2022-12-20
CUST_005272,Walter Nguyen,Male,56.0,Seattle,WA,2024-03-14
CUST_005273,David Jones,Male,32.0,Chicago,IL,2022-05-16
CUST_005274,Nathan Taylor,Male,31.0,Los Angeles,CA,2023-12-26
CUST_005275,Julie Gray,Female,30.0,Boston,MA,2024-03-17
CUST_005276,Terry Kim,Male,62.0,Houston,TX,2023-06-08
CUST_005277,Mark Harris,Male,30.0,New York,NY,2022-03-08
CUST_005278,Harold Anderson,Male,55.0,Phoenix,AZ,2024-02-08
CUST_005279,Madison Collins,Female,26.0,Dallas,TX,2023-02-21
CUST_005280,Joe Hall,Male,45.0,Austin,TX,2022-07-01
CUST_005281,Keith Ward,Male,42.0,New York,NY,2024-01-20
CUST_005282,Lisa Peterson,Female,54.0,Philadelphia,PA,2023-02-13
CUST_005283,Jesse Rogers,Male,52.0,Houston,TX,2023-04-13
CUST_005284,Gloria Sanchez,Female,,Philadelphia,PA,2023-06-07
CUST_005285,Donna Walker,Female,32.0,New York,NY,2024-01-30
CUST_005286,Sandra Cook,Female,59.0,Chicago,IL,2023-04-16
CUST_005287,Lawrence Nelson,Male,31.0,San Jose,CA,2024-01-18
CUST_005288,Matthew Wilson,Male,18.0,Los Angeles,CA,2022-06-29
CUST_005289,Hannah Chavez,Female,18.0,Charlotte,NC,2023-07-11
CUST_005290,Nicholas Green,Male,18.0,Charlotte,NC,2023-05-03
CUST_005291,Evelyn James,Female,46.0,Houston,TX,2022-11-19
CUST_005292,Jessica Richardson,Female,66.0,Seattle,WA,2022-08-09
CUST_005293,Peter Campbell,,18.0,San Jose,CA,2022-03-19
CUST_005294,Benjamin Brown,Male,29.0,Los Angeles,CA,2022-09-24
CUST_005295,Austin Jones,Male,40.0,Phoenix,AZ,2023-08-27
CUST_005296,Donald Reyes,Male,58.0,Charlotte,NC,2022-10-08
CUST_005297,Thomas Rivera,Male,29.0,Los Angeles,CA,2023-09-30
CUST_005298,Kimberly Peterson,Female,46.0,Dallas,TX,2024-01-09
CUST_005299,Susan Turner,Female,35.0,Austin,TX,2023-09-06
CUST_005300,Grace Wilson,Female,71.0,Los Angeles,CA,2023-11-23
CUST_005301,Charles King,Male,40.0,San Diego,CA,2023-06-09
CUST_005302,Steven Morris,Male,43.0,Detroit,MI,2024-02-25
CUST_005303,Keith Phillips,Male,40.0,New York,NY,2023-10-25
CUST_005304,Carol Stewart,Female,33.0,Los Angeles,CA,2022-11-17
CUST_005305,Donna Lee,Female,50.0,Chicago,IL,2023-09-27
CUST_005306,Adam Parker,Male,24.0,Boston,MA,2023-08-21
CUST_005307,Gary Rivera,Male,18.0,Dallas,TX,2023-10-17
CUST_005308,Ann Garcia,Female,37.0,San Antonio,TX,2022-11-14
CUST_005309,Joyce Collins,Female,49.0,Atlanta,GA,2023-04-21
CUST_005310,Deborah Martinez,Female,31.0,Charlotte,NC,2024-01-13
CUST_005311,Diane Clark,Female,41.0,Los Angeles,CA,2024-03-15
CUST_005312,Madison Cooper,Female,23.0,Atlanta,GA,2022-12-19
CUST_005313,Kathleen Rivera,Female,52.0,Houston,TX,2023-04-02
CUST_005314,Peter Scott,Male,47.0,Los Angeles,CA,2022-11-24
CUST_005315,Brenda Ramirez,Female,39.0,Chicago,IL,2023-09-23
CUST_005316,Janet Cooper,Female,41.0,Phoenix,AZ,2022-02-13
CUST_005317,Judith Adams,Female,21.0,Detroit,MI,2024-03-01
CUST_005318,William Sanchez,Male,22.0,San Antonio,TX,2023-05-21
CUST_005319,Nicole Cooper,Female,37.0,Austin,TX,2022-10-02
CUST_005320,Sarah Lewis,Female,45.0,New York,NY,2022-02-11
CUST_005321,Evelyn Brooks,Female,46.0,New York,NY,2023-05-30
CUST_005322,Dennis Harris,Male,34.0,Portland,OR,2023-06-18
CUST_005323,Edward Green,Male,48.0,Miami,FL,2023-09-07
CUST_005324,Susan Ramirez,Female,56.0,San Antonio,TX,2023-05-03
CUST_005325,Abigail Bennett,Female,37.0,Los Angeles,CA,2023-04-25
CUST_005326,Rebecca Kim,Female,42.0,New York,NY,2022-11-01
CUST_005327,Brian Mendoza,Male,36.0,Charlotte,NC,2022-07-22
CUST_005328,Thomas Reed,Male,37.0,New York,NY,2022-09-14
CUST_005329,Heather Ramirez,Female,41.0,Chicago,IL,2023-01-01
CUST_005330,Dorothy Bennett,Female,60.0,Seattle,WA,2023-11-01
CUST_005331,Noah Hill,Male,50.0,Portland,OR,2022-05-08
CUST_005332,Nathan Adams,Male,49.0,New York,NY,2023-07-31
CUST_005333,Mary Torres,Female,33.0,Boston,MA,2022-02-12
CUST_005334,Maria Harris,Female,27.0,Houston,TX,2022-02-18
CUST_005335,Michelle Johnson,Female,43.0,Seattle,WA,2022-10-04
CUST_005336,John Wood,Male,54.0,New York,NY,2022-12-17
CUST_005337,Jerry Perez,Male,60.0,Miami,FL,2022-07-18
CUST_005338,Steven Roberts,Male,18.0,Denver,CO,2024-01-16
CUST_005339,Sean Garcia,MALE,69.0,Portland,OR,2022-11-01
CUST_005340,Maria Carter,Female,44.0,San Antonio,TX,2023-03-19
CUST_005341,Emily Garcia,Female,50.0,Minneapolis,MN,2024-03-27
CUST_005342,Grace Miller,Female,18.0,San Diego,CA,2022-09-16
CUST_005343,Alexander Ortiz,Male,36.0,San Diego,CA,2023-07-13
CUST_005344,Anthony Reyes,Male,49.0,New York,NY,2023-10-13
CUST_005345,Debra Gray,Female,24.0,Atlanta,GA,2022-10-02
CUST_005346,Judy Rivera,Female,18.0,Phoenix,AZ,2022-03-06
CUST_005347,Eric Rodriguez,Male,43.0,Austin,TX,2023-11-13
CUST_005348,Jonathan Davis,Male,38.0,San Jose,CA,2022-10-18
CUST_005349,Larry White,Male,57.0,Boston,MA,2022-11-16
CUST_005350,Melissa Morris,Female,37.0,Dallas,TX,2023-02-03
CUST_005351,Matthew Jones,Male,37.0,Austin,TX,2022-02-13
CUST_005352,Raymond Morales,Male,47.0,San Diego,CA,2023-12-24
CUST_005353,Sean Gray,Male,51.0,Austin,TX,2024-01-01
CUST_005354,Peter Anderson,Male,30.0,Philadelphia,PA,2024-01-07
CUST_005355,Joseph Davis,Male,50.0,Boston,MA,2022-07-11
CUST_005356,Nicholas Cooper,Male,32.0,Atlanta,GA,2024-03-15
CUST_005357,James Mendoza,Male,39.0,San Diego,CA,2023-08-13
CUST_005358,Rebecca Hall,Female,47.0,Los Angeles,CA,2023-06-24
CUST_005359,Victoria Gray,Female,49.0,Houston,TX,2023-09-26
CUST_005360,George Ortiz,Male,42.0,Miami,FL,2023-10-20
CUST_005361,Noah Ward,Male,25.0,Detroit,MI,2023-02-04
CUST_005362,Samantha Morgan,Female,18.0,Chicago,IL,2023-06-17
CUST_005363,Victoria Brooks,Female,36.0,Portland,OR,2023-06-18
CUST_005364,Terry Garcia,Male,51.0,Chicago,IL,2022-01-09
CUST_005365,Nathan Johnson,Male,44.0,Detroit,MI,2022-01-12
CUST_005366,Sean Perez,Male,42.0,Portland,OR,2023-03-21
CUST_005367,Martha Cook,Female,38.0,San Antonio,TX,2023-05-28
CUST_005368,Frank Morris,Male,42.0,Portland,OR,2023-09-15
CUST_005369,George Kim,Male,26.0,San Diego,CA,2023-10-17
CUST_005370,Stephanie Campbell,Female,48.0,Phoenix,AZ,2023-06-18
CUST_005371,Frances Hernandez,Female,49.0,Atlanta,GA,2022-10-14
CUST_005372,William Baker,Male,34.0,New York,NY,2023-07-13
CUST_005373,Julia Reed,Female,44.0,Los Angeles,CA,2022-09-22
CUST_005374,Edward Collins,Male,18.0,Los Angeles,CA,2023-12-01
CUST_005375,Kyle Ramos,Male,41.0,Austin,TX,2023-02-10
CUST_005376,Edward Sanchez,Male,37.0,Denver,CO,2024-01-22
CUST_005377,Judy Gray,Female,54.0,Miami,FL,2022-05-18
CUST_005378,Robert Reyes,Male,36.0,Detroit,MI,2023-09-14
CUST_005379,Kathleen Lee,Female,49.0,Minneapolis,MN,2023-02-15
CUST_005380,Carl Mitchell,Male,34.0,Seattle,WA,2022-05-18
CUST_005381,Melissa Howard,Female,18.0,Detroit,MI,2023-05-29
CUST_005382,Brian Martinez,Male,36.0,Chicago,IL,2022-08-08
CUST_005383,Sean Lee,Male,41.0,Denver,CO,2022-10-21
CUST_005384,Teresa Johnson,Female,40.0,New York,NY,2023-03-09
CUST_005385,Sarah Edwards,Female,41.0,Los Angeles,CA,2022-12-23
CUST_005386,Raymond Stewart,Male,32.0,Chicago,IL,2023-01-13
CUST_005387,Donna Smith,Female,34.0,New York,NY,2023-01-19
CUST_005388,Donna Walker,Female,24.0,Charlotte,NC,2022-01-20
CUST_005389,Julie Gomez,Female,18.0,Philadelphia,PA,2022-12-25
CUST_005390,Charles Anderson,Male,37.0,Detroit,MI,2023-01-17
CUST_005391,Justin Edwards,Male,29.0,San Antonio,TX,2023-06-23
CUST_005392,Amanda White,,52.0,Seattle,WA,2023-03-29
CUST_005393,Gerald Brown,Male,18.0,Houston,TX,2022-07-01
CUST_005394,Catherine Howard,Female,42.0,Portland,OR,2023-06-20
CUST_005395,Donna Walker,Female,65.0,New York,NY,2022-02-09
CUST_005396,Abigail Ramirez,Female,36.0,Seattle,WA,2022-11-26
CUST_005397,Gloria Davis,Female,38.0,Portland,OR,2023-07-14
CUST_005398,Dorothy Clark,Female,44.0,Atlanta,GA,2023-07-17
CUST_005399,Dylan Bailey,MALE,45.0,Miami,FL,2022-07-09
CUST_005400,Dorothy Mendoza,Female,33.0,Chicago,IL,2022-12-01
CUST_005401,George Evans,Male,26.0,Philadelphia,PA,2023-03-10
CUST_005402,Angela Moore,Female,47.0,Los Angeles,CA,2023-01-31
CUST_005403,Sandra Garcia,Female,18.0,Houston,TX,2023-08-31
CUST_005404,Lauren Evans,Female,49.0,New York,NY,2023-10-09
CUST_005405,Patrick White,Male,34.0,Boston,MA,2022-02-15
CUST_005406,Sean Ortiz,Male,39.0,Portland,OR,2023-10-12
CUST_005407,Carol Gomez,Female,32.0,Seattle,WA,2024-01-11
CUST_005408,Sandra Morales,Female,56.0,Atlanta,GA,2024-02-04
CUST_005409,Kathleen Gonzalez,Female,42.0,San Diego,CA,2022-03-04
CUST_005410,Daniel Lewis,Male,34.0,Los Angeles,CA,2024-01-15
CUST_005411,Julia Jones,Female,34.0,Denver,CO,2022-06-23
CUST_005412,Zachary Reyes,Male,37.0,Chicago,IL,2022-12-01
CUST_005413,Jacqueline Garcia,Female,68.0,Philadelphia,PA,2023-01-07
CUST_005414,Megan Allen,Female,22.0,Detroit,MI,2022-10-27
CUST_005415,Joshua Baker,Male,52.0,Houston,TX,2022-10-23
CUST_005416,Nancy White,Female,46.0,Chicago,IL,2022-06-28
CUST_005417,Pamela Kelly,Female,58.0,New York,NY,2023-08-11
CUST_005418,Roger Morgan,Male,46.0,Seattle,WA,2023-06-14
CUST_005419,Laura Anderson,Female,39.0,Los Angeles,CA,2023-07-09
CUST_005420,Mary Hernandez,Female,51.0,San Jose,CA,2023-04-30
CUST_005421,Victoria Gray,Female,41.0,Houston,TX,2022-08-17
CUST_005422,Emily Flores,Female,48.0,Atlanta,GA,2023-06-19
CUST_005423,Alexander Evans,Male,56.0,Minneapolis,MN,2023-08-08
CUST_005424,Patricia Martin,Female,40.0,Chicago,IL,2022-02-27
CUST_005425,Benjamin Adams,Male,33.0,Atlanta,GA,2024-03-23
CUST_005426,Gary Peterson,Male,30.0,Los Angeles,CA,2023-06-14
CUST_005427,Terry Rodriguez,Male,44.0,Los Angeles,CA,2023-07-27
CUST_005428,Zachary Torres,Male,28.0,Phoenix,AZ,2023-06-06
CUST_005429,Robert Brown,Male,34.0,Houston,TX,2023-09-03
CUST_005430,Harold Williams,Male,26.0,Charlotte,NC,2023-08-10
CUST_005431,Jacqueline Perez,Female,45.0,Atlanta,GA,2023-11-19
CUST_005432,Victoria Wood,Female,29.0,Minneapolis,MN,2022-06-21
CUST_005433,Lawrence Gray,Male,22.0,Los Angeles,CA,2022-06-23
CUST_005434,Martha Murphy,Female,25.0,Denver,CO,2022-08-16
CUST_005435,Paul Turner,Male,31.0,Austin,TX,2024-03-07
CUST_005436,Angela Martinez,Female,32.0,New York,NY,2022-12-17
CUST_005437,Jason Adams,Male,42.0,Atlanta,GA,2022-11-11
CUST_005438,Christine Rodriguez,Female,36.0,Miami,FL,2022-08-25
CUST_005439,Dylan Baker,Male,43.0,Detroit,MI,2023-03-29
CUST_005440,Julie Wood,Female,44.0,Portland,OR,2024-01-29
CUST_005441,Rebecca Howard,Female,48.0,New York,NY,2023-08-23
CUST_005442,Jesse Bennett,Male,18.0,Minneapolis,MN,2022-07-16
CUST_005443,Douglas Lopez,Male,24.0,Portland,OR,2023-12-15
CUST_005444,Kevin Green,Male,45.0,Seattle,WA,2024-02-24
CUST_005445,Austin Torres,Male,41.0,Los Angeles,CA,2023-09-19
CUST_005446,Cynthia Brooks,Female,51.0,Phoenix,AZ,2023-06-24
CUST_005447,Samuel Green,Male,19.0,New York,NY,2023-08-21
CUST_005448,Samantha Cook,Female,33.0,New York,NY,2023-10-06
CUST_005449,Arthur Wright,Male,35.0,Detroit,MI,2023-12-30
CUST_005450,Dorothy Allen,Female,41.0,Charlotte,NC,2023-08-11
CUST_005451,Laura Lewis,Female,39.0,Detroit,MI,2023-05-08
CUST_005452,Jose Carter,Male,44.0,Chicago,IL,2022-07-11
CUST_005453,Terry Lopez,Male,37.0,Austin,TX,2022-12-31
CUST_005454,Karen Thompson,Female,56.0,San Antonio,TX,2022-04-03
CUST_005455,Steven Collins,Male,60.0,San Antonio,TX,2023-09-30
CUST_005456,Jesse Gutierrez,Male,25.0,Phoenix,AZ,2024-03-26
CUST_005457,Hannah Stewart,Female,39.0,Portland,OR,2022-04-15
CUST_005458,Jason Baker,Male,48.0,Atlanta,GA,2023-02-24
CUST_005459,Kathleen Turner,Female,46.0,Miami,FL,2023-09-10
CUST_005460,Helen Cox,Female,33.0,New York,NY,2022-02-03
CUST_005461,Adam Baker,MALE,42.0,Phoenix,AZ,2023-02-24
CUST_005462,Catherine Taylor,Female,19.0,Austin,TX,2023-11-16
CUST_005463,Cheryl Gutierrez,Female,38.0,San Jose,CA,2022-10-22
CUST_005464,William Martin,Male,20.0,Minneapolis,MN,2023-08-12
CUST_005465,Gloria Moore,Female,45.0,Los Angeles,CA,2023-07-04
CUST_005466,William White,Male,25.0,New York,NY,2023-09-10
CUST_005467,Terry Evans,Male,41.0,Minneapolis,MN,2022-09-04
CUST_005468,Linda Martin,Female,42.0,San Antonio,TX,2022-06-27
CUST_005469,Christopher Gonzalez,Male,39.0,San Diego,CA,2022-01-20
CUST_005470,Ashley Moore,Female,31.0,Minneapolis,MN,2023-03-28
CUST_005471,Paul Cruz,Male,36.0,Boston,MA,2022-07-15
CUST_005472,Anna Carter,Female,53.0,Denver,CO,2023-08-06
CUST_005473,Jose Edwards,Male,33.0,Los Angeles,CA,2023-05-21
CUST_005474,Kathryn Evans,Female,39.0,Austin,TX,2023-12-12
CUST_005475,Samuel Moore,Male,32.0,Philadelphia,PA,2023-11-21
CUST_005476,Carolyn Wright,Female,51.0,Austin,TX,2022-12-20
CUST_005477,Sharon Gonzalez,Female,39.0,Dallas,TX,2022-10-25
CUST_005478,Martha Chavez,Female,29.0,New York,NY,2022-04-01
CUST_005479,Thomas Nguyen,Male,39.0,Houston,TX,2023-10-20
CUST_005480,Timothy Edwards,Male,35.0,Philadelphia,PA,2023-04-10
CUST_005481,Sarah Lewis,Female,56.0,San Antonio,TX,2022-11-29
CUST_005482,Donna Sanchez,Female,38.0,New York,NY,2023-09-13
CUST_005483,Heather Williams,Female,21.0,Detroit,MI,2022-10-05
CUST_005484,Lisa Bennett,Female,45.0,Houston,TX,2023-03-27
CUST_005485,Thomas Jones,Male,61.0,San Antonio,TX,2023-02-21
CUST_005486,Roger Carter,Male,53.0,Seattle,WA,2022-10-01
CUST_005487,Charles Ramirez,Male,25.0,Denver,CO,2023-11-13
CUST_005488,Ruth Rodriguez,Female,35.0,Phoenix,AZ,2023-09-15
CUST_005489,Cynthia Young,Female,38.0,Los Angeles,CA,2023-04-28
CUST_005490,Sean Lee,Male,38.0,Los Angeles,CA,2023-09-04
CUST_005491,Joan Allen,Female,43.0,Los Angeles,CA,2022-04-08
CUST_005492,William Rogers,Male,34.0,Chicago,IL,2023-02-16
CUST_005493,Janice Perez,Female,27.0,Austin,TX,2023-06-29
CUST_005494,Brenda Cox,Female,50.0,San Diego,CA,2023-01-17
CUST_005495,George Wilson,Male,24.0,Los Angeles,CA,2023-09-20
CUST_005496,Kelly Wood,Female,28.0,Seattle,WA,2023-04-30
CUST_005497,Zachary Miller,Male,24.0,New York,NY,2023-01-08
CUST_005498,Stephanie Gonzalez,Female,46.0,Detroit,MI,2023-02-04
CUST_005499,Cynthia Nelson,Female,40.0,Dallas,TX,2023-09-22
CUST_005500,Margaret Morris,Female,50.0,Dallas,TX,2022-03-14
CUST_005501,Diane Cox,Female,29.0,Chicago,IL,2023-12-15
CUST_005502,Judy Clark,Female,23.0,San Diego,CA,2022-03-05
CUST_005503,Brenda Nelson,Female,33.0,Phoenix,AZ,2022-05-23
CUST_005504,Jordan Johnson,Male,36.0,Portland,OR,2023-11-26
CUST_005505,Mark Howard,Male,41.0,New York,NY,2022-12-31
CUST_005506,Jacqueline Wood,Female,18.0,Philadelphia,PA,2023-03-12
CUST_005507,Abigail Nguyen,Female,44.0,Atlanta,GA,2022-12-30
CUST_005508,Lauren Roberts,Female,27.0,San Diego,CA,2022-04-12
CUST_005509,Thomas Taylor,Male,30.0,Dallas,TX,2023-07-05
CUST_005510,Edward Campbell,Male,53.0,Detroit,MI,2023-09-02
CUST_005511,Jessica Gray,,18.0,Houston,TX,2022-07-18
CUST_005512,Dennis Ortiz,Male,43.0,New York,NY,2023-10-17
CUST_005513,Denise Cox,Female,42.0,Detroit,MI,2022-04-19
CUST_005514,Amy Kim,Female,28.0,New York,NY,2023-11-02
CUST_005515,Margaret Morris,Female,33.0,Atlanta,GA,2023-09-11
CUST_005516,Kevin Nelson,Male,54.0,Los Angeles,CA,2024-02-03
CUST_005517,Maria Thompson,Female,63.0,New York,NY,2023-11-28
CUST_005518,Maria Lopez,Female,52.0,Houston,TX,2023-12-20
CUST_005519,Michelle Scott,Female,62.0,Miami,FL,2024-03-03
CUST_005520,Walter Roberts,Male,30.0,New York,NY,2023-12-19
CUST_005521,Jessica Turner,Female,19.0,Chicago,IL,2023-11-17
CUST_005522,Julie Roberts,Female,38.0,Chicago,IL,2022-07-24
CUST_005523,Pamela Stewart,Female,49.0,New York,NY,2023-10-19
CUST_005524,Christopher Rodriguez,Male,18.0,New York,NY,2023-07-23
CUST_005525,Olivia Robinson,Female,27.0,Detroit,MI,2024-03-06
CUST_005526,Adam Rogers,Male,28.0,Seattle,WA,2023-09-24
CUST_005527,Emma Ramirez,Female,43.0,Houston,TX,2022-09-22
CUST_005528,Jacqueline Jones,Female,41.0,Chicago,IL,2022-06-23
CUST_005529,Benjamin Young,Male,29.0,New York,NY,2022-10-11
CUST_005530,Brian Flores,Male,41.0,Houston,TX,2023-03-28
CUST_005531,Judy Anderson,Female,24.0,Chicago,IL,2023-08-07
CUST_005532,Jesse Hernandez,Male,33.0,Detroit,MI,2022-08-11
CUST_005533,Joseph Martinez,Male,23.0,Los Angeles,CA,2022-08-28
CUST_005534,Julia Richardson,Female,37.0,Phoenix,AZ,2022-10-30
CUST_005535,Jeremy Ward,Male,28.0,Seattle,WA,2023-11-24
CUST_005536,Thomas Baker,Male,47.0,Houston,TX,2022-12-24
CUST_005537,Rachel Evans,Female,38.0,Boston,MA,2022-03-28
CUST_005538,Robert Cook,Male,36.0,Denver,CO,2023-05-18
CUST_005539,Diane Miller,Female,,New York,NY,2022-01-07
CUST_005540,Alice Ramos,Female,43.0,Miami,FL,2023-08-22
CUST_005541,Ryan Gomez,Male,34.0,Houston,TX,2023-12-18
CUST_005542,Benjamin Adams,Male,31.0,New York,NY,2022-06-25
CUST_005543,Andrew Diaz,Male,24.0,Seattle,WA,2023-12-20
CUST_005544,Alexander Wright,Male,38.0,Boston,MA,2023-08-26
CUST_005545,Keith Howard,Male,42.0,New York,NY,2022-04-18
CUST_005546,Donna Gutierrez,Female,18.0,Houston,TX,2022-08-23
CUST_005547,Patrick Scott,Male,21.0,Minneapolis,MN,2022-08-23
CUST_005548,Jeffrey Bennett,Male,32.0,Seattle,WA,2022-08-02
CUST_005549,Kyle Watson,Male,25.0,San Diego,CA,2022-11-27
CUST_005550,Christina Parker,Female,39.0,San Antonio,TX,2024-01-31
CUST_005551,Christina Cooper,Female,41.0,Austin,TX,2022-08-20
CUST_005552,Angela Reyes,Female,37.0,San Jose,CA,2024-02-12
CUST_005553,Diane Nguyen,Female,45.0,New York,NY,2023-05-22
CUST_005554,Virginia Howard,Female,31.0,Houston,TX,2023-04-26
CUST_005555,Nathan Gray,Male,38.0,San Diego,CA,2023-08-22
CUST_005556,Raymond Scott,Male,,Denver,CO,2023-11-23
CUST_005557,Madison Diaz,Female,42.0,Denver,CO,2024-03-03
CUST_005558,Amanda Thompson,female,39.0,Austin,TX,2022-01-04
CUST_005559,William Moore,Male,24.0,Dallas,TX,2023-01-20
CUST_005560,Judy Reyes,Female,37.0,Houston,TX,2022-07-08
CUST_005561,William Diaz,Male,38.0,Miami,FL,2022-06-11
CUST_005562,Janice Allen,Female,42.0,Detroit,MI,2022-06-06
CUST_005563,Julie Jones,Female,42.0,Miami,FL,2023-09-17
CUST_005564,Abigail Hill,Female,29.0,Minneapolis,MN,2022-02-27
CUST_005565,Frank Rivera,Male,48.0,Detroit,MI,2023-12-14
CUST_005566,Gloria Murphy,Female,45.0,Los Angeles,CA,2023-10-17
CUST_005567,Zachary Rivera,Male,29.0,San Diego,CA,2023-01-30
CUST_005568,Rachel Peterson,Female,24.0,San Diego,CA,2023-02-12
CUST_005569,Kathleen Murphy,Female,30.0,San Antonio,TX,2023-08-26
CUST_005570,James Young,Male,20.0,Miami,FL,2022-01-13
CUST_005571,Amanda Collins,Female,41.0,Houston,TX,2023-01-11
CUST_005572,Julia Bailey,FEMALE,53.0,Los Angeles,CA,2022-07-09
CUST_005573,Melissa Cox,Female,56.0,Chicago,IL,2022-07-09
CUST_005574,Walter Edwards,Male,25.0,Los Angeles,CA,2023-05-22
CUST_005575,Debra Hall,Female,48.0,Phoenix,AZ,2022-09-09
CUST_005576,Rebecca Hill,Female,40.0,New York,NY,2023-01-01
CUST_005577,Jordan Gomez,Male,18.0,New York,NY,2023-09-22
CUST_005578,Michael Martin,Male,34.0,Philadelphia,PA,2023-07-14
CUST_005579,Raymond Jones,Male,33.0,Austin,TX,2022-11-23
CUST_005580,Larry White,Male,54.0,Austin,TX,2022-02-25
CUST_005581,Richard Wood,Male,28.0,New York,NY,2022-01-31
CUST_005582,Donna Thomas,Female,,Charlotte,NC,2023-04-03
CUST_005583,Christina Green,Female,37.0,New York,NY,2023-02-09
CUST_005584,Thomas Taylor,Male,20.0,San Jose,CA,2023-11-17
CUST_005585,Keith Davis,Male,32.0,Minneapolis,MN,2022-04-01
CUST_005586,Tyler Williams,Male,58.0,Minneapolis,MN,2023-12-23
CUST_005587,Thomas Gomez,Male,36.0,San Diego,CA,2022-08-09
CUST_005588,Deborah Carter,Female,50.0,Chicago,IL,2022-12-11
CUST_005589,Nancy Rivera,Female,49.0,Miami,FL,2023-12-30
CUST_005590,Harold Collins,Male,33.0,Austin,TX,2023-12-15
CUST_005591,Carolyn Smith,Female,22.0,Atlanta,GA,2023-04-25
CUST_005592,James Cruz,Male,24.0,Phoenix,AZ,2022-03-31
CUST_005593,Alexander Murphy,Male,57.0,Detroit,MI,2023-06-22
CUST_005594,Katherine Clark,Female,40.0,Portland,OR,2023-10-24
CUST_005595,Aaron Stewart,Male,18.0,Denver,CO,2022-09-24
CUST_005596,Robert Morgan,Male,49.0,Portland,OR,2022-07-12
CUST_005597,Robert Cooper,Male,18.0,Philadelphia,PA,2023-04-11
CUST_005598,Cynthia Edwards,Female,28.0,Los Angeles,CA,2023-10-15
CUST_005599,Henry Garcia,Male,40.0,San Jose,CA,2023-04-17
CUST_005600,Victoria Carter,Female,70.0,San Jose,CA,2022-09-03
CUST_005601,Brian King,Male,49.0,San Antonio,TX,2024-01-05
CUST_005602,Donna Diaz,Female,32.0,Chicago,IL,2024-01-07
CUST_005603,Nathan Bailey,Male,39.0,Austin,TX,2023-08-11
CUST_005604,Robert Mendoza,Male,50.0,Los Angeles,CA,2022-03-24
CUST_005605,Patrick Phillips,Male,56.0,Boston,MA,2022-08-27
CUST_005606,Eric Ramos,Male,35.0,Detroit,MI,2023-07-13
CUST_005607,Carol Chavez,Female,36.0,Los Angeles,CA,2023-11-06
CUST_005608,Samuel Ramos,Male,28.0,Atlanta,GA,2023-03-24
CUST_005609,Donna Wood,Female,47.0,Los Angeles,CA,2022-11-01
CUST_005610,Frank Thompson,Male,51.0,San Antonio,TX,2024-01-15
CUST_005611,Betty Carter,Female,18.0,Portland,OR,2023-01-06
CUST_005612,Nicholas Edwards,Male,34.0,New York,NY,2024-02-05
CUST_005613,Debra Wilson,Female,23.0,New York,NY,2023-05-08
CUST_005614,Robert Morris,Male,40.0,Portland,OR,2023-07-10
